Customer Status,Tenure in Months,Contract,Monthly Charge,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Internet Type
Stayed,72,Two Year,26.0,0,26.98,None
Stayed,58,Two Year,20.3,0,29.25,None
Stayed,72,Two Year,108.4,30,27.88,Fiber Optic
Stayed,47,One Year,103.7,13,2.45,Fiber Optic
Stayed,56,One Year,110.5,29,47.13,Fiber Optic
Stayed,11,One Year,82.9,2,29.15,Fiber Optic
Stayed,33,One Year,93.55,18,44.54,Fiber Optic
Stayed,45,One Year,100.15,20,6.9,Fiber Optic
Stayed,27,Month-to-Month,95.6,24,35.17,Fiber Optic
Stayed,33,One Year,58.45,27,8.79,Cable
Stayed,11,Month-to-Month,58.95,10,24.57,Cable
Stayed,61,Two Year,24.1,0,13.35,None
Stayed,50,Month-to-Month,94.4,47,17.58,Fiber Optic
Stayed,62,Two Year,23.65,0,8.91,None
Joined,1,Month-to-Month,80.55,19,5.93,Fiber Optic
Stayed,72,Two Year,60.95,15,0.0,Cable
Stayed,13,Two Year,25.0,0,35.19,None
Stayed,41,Two Year,20.0,0,10.09,None
Stayed,42,Two Year,19.35,0,34.33,None
Stayed,52,Two Year,58.75,19,0.0,DSL
Stayed,4,Month-to-Month,100.85,3,7.94,Fiber Optic
Stayed,56,Two Year,24.15,0,37.67,None
Stayed,67,One Year,60.05,19,6.53,Cable
Stayed,44,Month-to-Month,54.9,52,46.54,DSL
Stayed,72,Two Year,108.95,53,21.26,Fiber Optic
Stayed,51,Month-to-Month,30.05,6,0.0,DSL
Stayed,72,Two Year,104.8,15,40.49,Fiber Optic
Stayed,18,Month-to-Month,33.6,30,0.0,DSL
Joined,1,Month-to-Month,19.95,0,27.08,None
Stayed,62,Two Year,20.45,0,1.87,None
Joined,1,Month-to-Month,19.55,0,30.63,None
Stayed,68,Two Year,25.8,0,17.12,None
Joined,3,Month-to-Month,20.4,0,14.79,None
Stayed,9,Two Year,49.2,12,7.11,DSL
Stayed,19,Month-to-Month,66.4,26,30.44,DSL
Stayed,72,Two Year,45.25,17,0.0,DSL
Stayed,8,Month-to-Month,80.0,73,39.92,Fiber Optic
Stayed,36,Month-to-Month,94.8,71,19.64,Fiber Optic
Stayed,72,Two Year,110.65,73,41.21,Fiber Optic
Stayed,23,One Year,66.25,58,11.4,DSL
Stayed,45,Month-to-Month,105.15,20,47.48,Fiber Optic
Stayed,36,One Year,75.55,23,32.0,Cable
Joined,2,Month-to-Month,29.05,27,0.0,Cable
Stayed,14,One Year,24.8,0,33.5,None
Stayed,21,Two Year,19.6,0,16.81,None
Stayed,8,Month-to-Month,19.7,0,22.15,None
Stayed,72,Two Year,97.95,3,38.3,Fiber Optic
Stayed,64,Two Year,25.55,0,49.39,None
Stayed,39,One Year,81.4,12,36.93,Fiber Optic
Stayed,57,Month-to-Month,103.05,13,31.79,Fiber Optic
Stayed,14,Two Year,61.4,59,10.74,DSL
Stayed,55,One Year,100.9,51,42.19,Fiber Optic
Stayed,70,Two Year,19.8,0,48.44,None
Stayed,33,Month-to-Month,20.05,0,4.15,None
Stayed,53,One Year,20.2,0,20.44,None
Stayed,4,Month-to-Month,94.9,41,11.5,Fiber Optic
Stayed,68,Two Year,103.25,29,21.86,Fiber Optic
Stayed,23,Month-to-Month,96.9,6,8.5,Fiber Optic
Stayed,17,One Year,54.6,27,0.0,DSL
Stayed,45,One Year,51.0,19,0.0,Cable
Stayed,40,One Year,89.6,69,32.27,Fiber Optic
Stayed,52,Two Year,79.2,12,16.53,DSL
Stayed,5,Month-to-Month,55.75,41,30.92,Cable
Stayed,72,Two Year,97.85,24,2.56,Fiber Optic
Stayed,61,One Year,50.7,59,0.0,DSL
Stayed,57,Two Year,89.55,20,9.36,Cable
Stayed,21,One Year,64.95,30,42.95,DSL
Stayed,71,Two Year,99.2,27,22.0,Fiber Optic
Stayed,57,One Year,90.65,4,46.62,Fiber Optic
Stayed,63,Two Year,19.35,0,41.84,None
Stayed,27,Month-to-Month,59.45,25,33.94,Cable
Stayed,72,Two Year,24.1,0,19.64,None
Stayed,24,Month-to-Month,84.85,14,13.13,Fiber Optic
Stayed,71,Two Year,90.55,30,28.58,Cable
Stayed,56,One Year,21.2,0,48.63,None
Joined,1,Month-to-Month,95.85,14,2.7,Fiber Optic
Stayed,25,Two Year,99.3,51,4.94,Fiber Optic
Joined,1,Month-to-Month,19.5,0,33.02,None
Stayed,5,Month-to-Month,55.8,26,24.83,DSL
Joined,1,Month-to-Month,45.35,14,12.46,DSL
Stayed,59,One Year,34.8,19,0.0,DSL
Stayed,38,One Year,69.0,16,32.11,DSL
Joined,2,Month-to-Month,18.75,0,4.92,None
Stayed,25,Month-to-Month,19.2,0,6.0,None
Stayed,69,Two Year,54.95,56,0.0,Cable
Stayed,66,One Year,75.1,76,29.5,DSL
Stayed,26,Month-to-Month,54.75,42,39.84,Cable
Stayed,69,Two Year,20.15,0,11.47,None
Stayed,52,Two Year,66.25,52,0.0,DSL
Stayed,10,Month-to-Month,20.05,0,13.83,None
Stayed,71,Two Year,114.0,59,25.45,Fiber Optic
Joined,3,Month-to-Month,20.7,0,38.41,None
Stayed,10,Month-to-Month,75.05,26,17.98,Fiber Optic
Stayed,62,One Year,104.3,5,44.95,Fiber Optic
Stayed,5,One Year,70.05,23,5.42,Fiber Optic
Stayed,23,One Year,90.45,11,46.82,Fiber Optic
Stayed,49,One Year,88.2,16,26.0,Fiber Optic
Stayed,32,Two Year,79.5,12,48.62,Fiber Optic
Stayed,66,Two Year,84.0,26,6.22,DSL
Stayed,20,Month-to-Month,51.8,18,3.94,DSL
Stayed,68,Two Year,60.3,15,0.0,DSL
Stayed,37,Month-to-Month,20.35,0,2.15,None
Stayed,56,One Year,105.6,13,34.1,Fiber Optic
Stayed,72,Two Year,65.55,10,0.0,Cable
Stayed,31,Two Year,80.55,2,28.52,DSL
Stayed,12,Two Year,19.7,0,4.71,None
Joined,3,Month-to-Month,77.4,6,44.42,Cable
Stayed,31,One Year,64.0,15,28.8,Cable
Stayed,9,Two Year,19.75,0,16.13,None
Stayed,71,Two Year,83.3,18,13.41,DSL
Stayed,72,Two Year,80.2,23,49.12,DSL
Stayed,19,Month-to-Month,84.75,41,11.42,Fiber Optic
Stayed,37,One Year,19.8,0,43.68,None
Stayed,9,Month-to-Month,40.75,21,0.0,DSL
Stayed,53,One Year,62.85,59,47.81,Cable
Stayed,8,Month-to-Month,20.25,0,4.98,None
Stayed,67,One Year,109.7,23,17.72,Fiber Optic
Stayed,16,Month-to-Month,80.55,8,34.18,Fiber Optic
Joined,2,Month-to-Month,79.55,6,25.56,Fiber Optic
Stayed,20,Two Year,20.05,0,3.87,None
Stayed,43,Two Year,78.8,27,38.53,DSL
Stayed,70,Two Year,114.3,30,21.68,Fiber Optic
Stayed,11,Month-to-Month,64.05,52,40.96,DSL
Stayed,59,One Year,76.75,19,15.94,DSL
Stayed,46,Two Year,104.4,82,5.86,Fiber Optic
Stayed,23,Two Year,40.1,26,0.0,DSL
Stayed,52,Two Year,19.65,0,21.98,None
Stayed,25,One Year,69.5,2,30.6,DSL
Joined,1,Two Year,70.6,27,32.61,Fiber Optic
Stayed,62,Month-to-Month,89.1,3,4.76,Fiber Optic
Stayed,41,One Year,20.25,0,6.61,None
Joined,2,Month-to-Month,53.45,76,12.59,Cable
Stayed,71,Two Year,70.85,58,2.43,Cable
Stayed,46,Two Year,108.65,22,37.5,Fiber Optic
Stayed,14,Month-to-Month,70.2,17,23.0,Fiber Optic
Stayed,64,Two Year,69.25,51,25.74,DSL
Stayed,72,Two Year,20.5,0,43.91,None
Stayed,42,Two Year,48.15,8,0.0,Cable
Stayed,21,One Year,60.25,51,7.41,DSL
Stayed,67,One Year,75.1,58,4.71,DSL
Stayed,38,One Year,20.25,0,10.54,None
Stayed,70,Two Year,111.95,26,44.57,Fiber Optic
Stayed,21,One Year,58.85,30,35.72,Cable
Stayed,72,Two Year,109.65,73,6.89,Fiber Optic
Stayed,65,Two Year,104.1,57,39.52,Fiber Optic
Stayed,15,Two Year,25.2,0,46.68,None
Stayed,72,One Year,101.35,23,46.1,Fiber Optic
Stayed,29,Month-to-Month,87.8,13,33.62,Fiber Optic
Stayed,32,Month-to-Month,98.85,22,24.04,Fiber Optic
Stayed,72,Two Year,104.9,25,32.22,Fiber Optic
Stayed,30,One Year,40.35,42,0.0,Cable
Stayed,22,Month-to-Month,39.2,19,0.0,DSL
Joined,1,Month-to-Month,19.4,0,23.97,None
Stayed,69,One Year,26.3,0,22.08,None
Joined,3,Month-to-Month,76.1,17,14.35,Fiber Optic
Stayed,12,Two Year,21.05,0,49.7,None
Stayed,15,One Year,56.15,52,6.56,DSL
Stayed,21,Two Year,35.1,4,0.0,DSL
Stayed,27,Month-to-Month,19.4,0,2.59,None
Stayed,17,One Year,82.65,25,1.06,Fiber Optic
Stayed,64,Two Year,108.95,24,22.86,Fiber Optic
Stayed,71,One Year,66.85,26,4.85,DSL
Stayed,26,Month-to-Month,44.45,29,0.0,Cable
Stayed,12,Month-to-Month,43.8,17,6.56,DSL
Stayed,64,Two Year,76.1,20,6.59,Cable
Stayed,4,Month-to-Month,19.95,0,28.55,None
Stayed,68,Two Year,25.75,0,26.83,None
Joined,1,Month-to-Month,69.9,14,9.36,Fiber Optic
Stayed,29,One Year,19.85,0,2.0,None
Joined,2,Month-to-Month,44.9,17,5.08,DSL
Stayed,22,Month-to-Month,93.2,17,46.5,Fiber Optic
Stayed,28,One Year,92.2,30,13.19,Fiber Optic
Stayed,67,One Year,109.9,24,23.13,Fiber Optic
Stayed,44,Month-to-Month,111.5,19,44.45,Fiber Optic
Stayed,64,Two Year,94.6,13,1.27,Fiber Optic
Stayed,72,Two Year,115.15,58,35.71,Fiber Optic
Stayed,25,Month-to-Month,69.75,18,40.11,Fiber Optic
Stayed,59,Two Year,24.45,0,41.23,None
Stayed,67,Two Year,19.65,0,33.01,None
Stayed,7,One Year,24.35,48,0.0,Cable
Stayed,20,Month-to-Month,96.8,23,42.06,Fiber Optic
Stayed,69,One Year,106.4,5,24.17,Fiber Optic
Stayed,48,Two Year,39.4,52,0.0,DSL
Stayed,61,One Year,19.45,0,25.91,None
Stayed,34,One Year,79.95,23,5.32,DSL
Stayed,9,Month-to-Month,50.85,76,12.59,Cable
Stayed,41,Month-to-Month,55.7,3,6.6,Cable
Stayed,26,One Year,19.6,0,37.7,None
Stayed,72,Two Year,24.25,0,47.6,None
Stayed,37,One Year,90.6,6,44.52,DSL
Stayed,47,One Year,39.65,3,0.0,DSL
Stayed,70,Two Year,104.45,13,39.34,Fiber Optic
Stayed,44,One Year,89.15,19,35.39,Fiber Optic
Stayed,59,Month-to-Month,50.25,23,0.0,Cable
Stayed,50,One Year,69.65,58,14.32,Cable
Stayed,40,One Year,80.75,19,33.83,DSL
Stayed,70,Two Year,59.5,30,0.0,DSL
Stayed,68,Two Year,19.35,0,46.61,None
Stayed,45,One Year,95.0,69,33.45,Fiber Optic
Stayed,72,Two Year,109.55,52,33.39,Fiber Optic
Stayed,62,One Year,94.95,59,15.76,Fiber Optic
Joined,1,Month-to-Month,19.2,0,26.37,None
Stayed,59,Two Year,76.45,15,13.27,DSL
Stayed,72,Two Year,110.9,11,45.32,Fiber Optic
Stayed,10,Two Year,20.0,0,20.05,None
Stayed,46,Month-to-Month,45.55,30,0.0,DSL
Stayed,56,One Year,54.05,30,0.0,DSL
Stayed,53,Two Year,69.7,16,31.69,DSL
Stayed,71,Two Year,113.65,41,4.32,Fiber Optic
Stayed,37,Two Year,65.6,30,38.43,Cable
Stayed,20,Month-to-Month,19.6,0,29.12,None
Joined,1,Month-to-Month,19.75,0,30.38,None
Joined,1,Month-to-Month,19.25,0,25.1,None
Stayed,48,Two Year,70.1,57,4.45,DSL
Stayed,9,Month-to-Month,20.15,0,34.79,None
Stayed,68,Two Year,72.95,25,34.13,DSL
Stayed,48,One Year,55.8,85,38.3,DSL
Stayed,64,Two Year,102.1,8,20.19,Fiber Optic
Stayed,68,One Year,80.35,15,34.31,Fiber Optic
Stayed,13,Two Year,96.85,24,26.68,Fiber Optic
Stayed,67,Two Year,101.4,19,38.85,Fiber Optic
Stayed,71,Two Year,46.35,19,0.0,DSL
Stayed,54,Two Year,18.95,0,23.94,None
Stayed,69,Two Year,79.45,46,26.45,DSL
Stayed,22,One Year,56.25,7,7.68,DSL
Stayed,45,Month-to-Month,75.95,6,10.36,DSL
Stayed,22,Month-to-Month,20.45,0,20.78,None
Stayed,71,Two Year,90.35,29,18.42,DSL
Stayed,72,Two Year,107.45,20,2.71,Fiber Optic
Stayed,11,One Year,19.5,0,33.48,None
Stayed,40,One Year,60.3,26,0.0,DSL
Stayed,17,Month-to-Month,19.7,0,22.26,None
Stayed,33,Month-to-Month,44.55,51,48.49,DSL
Joined,1,Month-to-Month,61.15,3,17.07,DSL
Stayed,30,Two Year,19.05,0,11.38,None
Stayed,18,Month-to-Month,19.55,0,10.67,None
Joined,1,Month-to-Month,20.55,0,7.32,None
Stayed,56,One Year,85.85,10,11.48,Fiber Optic
Stayed,15,One Year,19.8,0,5.54,None
Stayed,59,Month-to-Month,44.3,53,0.0,DSL
Stayed,61,One Year,64.05,20,34.24,DSL
Stayed,60,One Year,97.95,21,17.05,Fiber Optic
Stayed,72,Two Year,77.35,10,33.68,DSL
Stayed,72,Two Year,42.1,17,0.0,Cable
Stayed,23,Month-to-Month,75.0,22,24.04,Fiber Optic
Stayed,11,Month-to-Month,20.45,0,44.53,None
Stayed,47,One Year,103.1,8,16.64,Fiber Optic
Stayed,15,Month-to-Month,19.9,0,2.74,None
Stayed,12,Month-to-Month,58.35,52,7.97,DSL
Stayed,30,Month-to-Month,50.0,6,23.16,DSL
Stayed,49,Two Year,49.65,27,0.0,Cable
Stayed,17,Two Year,19.45,0,39.34,None
Stayed,49,Two Year,94.8,9,36.3,Fiber Optic
Stayed,49,Month-to-Month,40.65,11,0.0,Cable
Stayed,72,Two Year,19.8,0,38.84,None
Stayed,29,One Year,70.9,47,28.83,DSL
Stayed,4,Month-to-Month,30.5,22,0.0,Cable
Stayed,33,Month-to-Month,70.4,19,49.45,Fiber Optic
Stayed,37,Month-to-Month,95.25,11,1.6,Fiber Optic
Stayed,34,Month-to-Month,25.05,28,0.0,Cable
Joined,1,Month-to-Month,24.7,21,0.0,Cable
Stayed,48,One Year,73.85,3,21.39,DSL
Stayed,8,Two Year,19.7,0,11.57,None
Stayed,21,Two Year,53.15,11,0.0,DSL
Joined,2,Month-to-Month,69.0,23,27.41,Cable
Stayed,33,One Year,54.6,11,0.0,Cable
Stayed,49,One Year,89.85,21,47.72,Fiber Optic
Stayed,70,Two Year,75.65,3,16.87,Fiber Optic
Stayed,33,Two Year,59.45,16,0.0,DSL
Stayed,61,One Year,65.2,10,39.31,DSL
Stayed,67,Month-to-Month,75.7,19,39.89,Fiber Optic
Stayed,18,One Year,20.35,0,37.53,None
Stayed,70,Two Year,19.8,0,11.71,None
Stayed,35,One Year,54.95,59,42.18,Cable
Stayed,10,Two Year,56.05,8,0.0,DSL
Stayed,72,Two Year,65.1,15,0.0,DSL
Stayed,70,Month-to-Month,106.05,13,40.28,Fiber Optic
Stayed,66,Two Year,50.55,23,0.0,Cable
Stayed,40,One Year,40.25,57,0.0,Cable
Stayed,4,Month-to-Month,20.05,0,25.8,None
Stayed,42,Two Year,78.45,15,20.27,DSL
Stayed,59,Two Year,25.45,0,42.37,None
Stayed,24,Two Year,78.6,56,21.43,DSL
Stayed,22,Month-to-Month,65.05,47,43.78,DSL
Stayed,18,Two Year,20.1,0,25.54,None
Joined,1,Month-to-Month,19.1,0,44.22,None
Stayed,70,Two Year,25.15,0,9.03,None
Stayed,55,One Year,84.25,48,44.85,Fiber Optic
Stayed,47,Two Year,21.3,0,3.95,None
Stayed,30,Two Year,19.3,0,11.6,None
Stayed,72,Two Year,91.95,59,27.1,Cable
Stayed,27,One Year,104.65,19,34.39,Fiber Optic
Stayed,68,Two Year,53.0,23,0.0,DSL
Joined,1,Month-to-Month,44.8,26,27.46,DSL
Stayed,37,Month-to-Month,88.8,16,1.08,Fiber Optic
Joined,3,Month-to-Month,60.25,29,20.1,DSL
Stayed,27,One Year,20.55,0,20.96,None
Stayed,6,One Year,25.1,0,47.29,None
Joined,1,Month-to-Month,45.55,4,16.34,DSL
Joined,1,Month-to-Month,20.15,0,27.59,None
Stayed,62,Two Year,81.0,22,13.32,Cable
Joined,3,Month-to-Month,19.65,0,30.34,None
Stayed,71,Two Year,19.9,0,12.22,None
Stayed,32,Month-to-Month,19.4,0,12.35,None
Stayed,4,Month-to-Month,55.3,3,21.03,DSL
Stayed,12,Month-to-Month,54.2,51,23.99,DSL
Joined,2,Month-to-Month,61.2,52,32.06,Cable
Stayed,13,Month-to-Month,19.85,0,40.2,None
Stayed,12,Month-to-Month,84.6,7,39.0,Fiber Optic
Stayed,28,Month-to-Month,30.1,48,0.0,DSL
Stayed,9,One Year,19.9,0,4.02,None
Stayed,9,Month-to-Month,44.4,26,38.65,DSL
Stayed,37,One Year,58.75,76,35.67,DSL
Stayed,4,Month-to-Month,25.15,29,0.0,DSL
Stayed,40,Month-to-Month,83.85,20,33.66,Fiber Optic
Stayed,4,Two Year,19.5,0,3.57,None
Stayed,39,Month-to-Month,50.65,6,0.0,DSL
Stayed,15,One Year,18.8,0,14.27,None
Stayed,66,Two Year,100.8,20,28.06,Fiber Optic
Stayed,44,Two Year,104.15,9,20.83,Fiber Optic
Stayed,34,Two Year,96.35,13,14.23,Fiber Optic
Joined,2,Two Year,74.2,14,7.29,Fiber Optic
Stayed,65,One Year,107.45,26,19.58,Fiber Optic
Stayed,72,Two Year,109.7,3,27.74,Fiber Optic
Joined,1,Month-to-Month,55.05,15,14.65,Cable
Stayed,17,Month-to-Month,92.6,13,9.22,Fiber Optic
Stayed,72,Two Year,88.55,27,46.1,DSL
Stayed,71,One Year,85.45,53,23.41,DSL
Stayed,45,Two Year,20.85,0,40.19,None
Stayed,62,One Year,19.95,0,47.96,None
Joined,3,One Year,19.45,0,2.78,None
Stayed,72,Two Year,63.8,22,0.0,DSL
Stayed,31,Two Year,25.75,0,7.03,None
Stayed,70,Two Year,84.8,24,9.28,DSL
Stayed,33,Two Year,82.1,30,1.62,Cable
Stayed,69,One Year,20.55,0,26.44,None
Stayed,12,Month-to-Month,20.1,0,8.82,None
Stayed,65,Two Year,71.0,51,1.29,DSL
Stayed,7,Month-to-Month,34.2,17,0.0,DSL
Stayed,8,Two Year,20.15,0,2.87,None
Stayed,8,Month-to-Month,20.05,0,15.66,None
Stayed,55,Month-to-Month,79.4,53,13.45,Fiber Optic
Stayed,11,Month-to-Month,89.2,29,10.95,Fiber Optic
Stayed,35,Two Year,24.3,0,18.86,None
Stayed,68,One Year,101.05,18,34.62,Fiber Optic
Stayed,20,Two Year,89.95,23,48.46,Fiber Optic
Stayed,67,Month-to-Month,54.9,28,48.43,DSL
Joined,2,Month-to-Month,56.55,25,31.74,DSL
Stayed,23,Month-to-Month,84.25,51,18.05,Fiber Optic
Joined,1,Month-to-Month,20.0,0,6.86,None
Stayed,34,One Year,30.4,42,0.0,DSL
Stayed,72,Two Year,86.05,71,48.36,DSL
Stayed,18,Month-to-Month,87.9,19,24.16,Fiber Optic
Stayed,55,Two Year,56.8,69,2.36,DSL
Stayed,23,Two Year,20.4,0,39.59,None
Stayed,68,One Year,76.75,29,20.29,DSL
Stayed,64,One Year,104.4,11,13.95,Fiber Optic
Stayed,26,Month-to-Month,44.65,6,0.0,DSL
Stayed,69,Two Year,110.5,42,23.92,Fiber Optic
Stayed,71,Two Year,84.2,30,15.12,DSL
Stayed,12,Month-to-Month,19.45,0,18.12,None
Stayed,11,Month-to-Month,20.25,0,28.62,None
Stayed,69,Two Year,46.25,69,0.0,DSL
Stayed,70,Two Year,25.4,0,9.33,None
Stayed,48,One Year,25.05,0,34.96,None
Stayed,63,Two Year,109.2,17,13.14,Fiber Optic
Stayed,62,Two Year,104.05,19,17.67,Fiber Optic
Stayed,72,Two Year,91.15,26,2.95,Cable
Stayed,47,Month-to-Month,58.6,18,3.2,Cable
Stayed,37,Two Year,45.4,27,0.0,DSL
Stayed,17,Month-to-Month,25.1,11,0.0,DSL
Stayed,72,Two Year,108.4,59,10.68,Fiber Optic
Stayed,52,Two Year,109.3,30,20.8,Fiber Optic
Stayed,72,Two Year,108.3,25,41.55,Fiber Optic
Stayed,29,One Year,69.05,69,36.7,DSL
Stayed,7,Month-to-Month,23.5,0,1.41,None
Stayed,42,One Year,95.05,10,42.29,Fiber Optic
Stayed,22,One Year,81.7,22,23.43,Fiber Optic
Stayed,30,Two Year,101.3,17,37.42,Fiber Optic
Stayed,50,Two Year,75.15,18,32.9,DSL
Stayed,72,Two Year,109.75,22,35.04,Fiber Optic
Stayed,70,Two Year,105.35,7,14.48,Fiber Optic
Stayed,34,One Year,64.2,23,12.33,Cable
Stayed,4,Month-to-Month,70.65,12,6.18,Fiber Optic
Stayed,65,Two Year,19.9,0,18.07,None
Stayed,4,Month-to-Month,20.5,0,3.63,None
Stayed,69,Two Year,95.2,30,12.02,Fiber Optic
Stayed,41,One Year,68.6,30,36.93,DSL
Stayed,72,Two Year,106.1,14,6.41,Fiber Optic
Stayed,15,Month-to-Month,19.8,0,17.43,None
Stayed,64,Two Year,109.2,12,13.73,Fiber Optic
Joined,1,Month-to-Month,74.0,25,23.7,Fiber Optic
Stayed,10,Month-to-Month,21.2,0,10.46,None
Stayed,72,Two Year,110.75,5,39.74,Fiber Optic
Stayed,50,One Year,70.8,71,37.52,DSL
Stayed,35,Month-to-Month,60.55,20,44.81,DSL
Stayed,52,One Year,19.65,0,22.65,None
Stayed,50,Two Year,20.55,0,10.13,None
Stayed,5,Two Year,59.9,27,43.99,DSL
Stayed,52,One Year,20.65,0,22.55,None
Stayed,64,Two Year,54.6,30,0.0,DSL
Stayed,15,Month-to-Month,69.5,21,8.44,Cable
Stayed,59,Two Year,99.5,16,41.09,Fiber Optic
Stayed,20,Month-to-Month,25.55,0,36.85,None
Stayed,5,Month-to-Month,64.35,22,8.32,DSL
Stayed,38,One Year,104.85,26,4.34,Fiber Optic
Stayed,61,Two Year,75.35,52,28.8,Cable
Stayed,54,One Year,105.85,11,20.93,Fiber Optic
Stayed,51,One Year,111.55,76,39.32,Fiber Optic
Stayed,72,Two Year,25.0,0,39.98,None
Joined,1,Month-to-Month,47.95,25,46.23,DSL
Stayed,30,Month-to-Month,106.4,73,42.49,Fiber Optic
Stayed,43,Month-to-Month,80.45,15,41.83,Fiber Optic
Stayed,19,Month-to-Month,24.1,0,14.48,None
Stayed,44,One Year,19.5,0,18.14,None
Stayed,70,One Year,97.65,26,16.66,Fiber Optic
Stayed,72,Two Year,104.9,57,6.95,Fiber Optic
Stayed,4,One Year,19.95,0,6.86,None
Stayed,8,Two Year,19.5,0,17.2,None
Stayed,72,Two Year,84.3,27,29.03,DSL
Stayed,72,Two Year,55.65,59,0.0,Cable
Stayed,5,Two Year,71.45,9,17.13,Fiber Optic
Stayed,44,Two Year,89.2,30,14.65,Fiber Optic
Stayed,7,Two Year,89.0,11,41.97,Fiber Optic
Stayed,72,Two Year,111.65,19,16.92,Fiber Optic
Stayed,61,Two Year,20.55,0,46.76,None
Stayed,33,Month-to-Month,60.9,24,15.69,DSL
Stayed,65,Two Year,94.55,19,19.53,Fiber Optic
Stayed,5,Month-to-Month,82.75,42,29.74,Fiber Optic
Stayed,48,Month-to-Month,29.5,16,0.0,DSL
Joined,3,Month-to-Month,55.9,69,33.28,Cable
Stayed,52,Two Year,63.9,18,0.0,DSL
Stayed,51,Month-to-Month,80.75,27,29.56,Fiber Optic
Stayed,25,One Year,19.5,0,3.58,None
Stayed,37,Two Year,24.1,0,44.68,None
Joined,1,Month-to-Month,49.55,15,10.83,DSL
Stayed,46,Two Year,60.75,13,0.0,DSL
Stayed,21,One Year,80.9,19,11.27,DSL
Stayed,64,One Year,53.85,25,17.07,DSL
Stayed,72,Two Year,26.25,0,2.57,None
Stayed,63,Two Year,67.25,28,48.14,Cable
Stayed,72,Two Year,24.05,0,48.29,None
Stayed,64,Two Year,104.05,8,4.76,Fiber Optic
Stayed,53,One Year,108.95,20,18.0,Fiber Optic
Joined,1,Month-to-Month,55.7,9,17.68,Cable
Stayed,35,Two Year,25.45,0,13.67,None
Stayed,68,Two Year,110.25,17,48.82,Fiber Optic
Stayed,10,One Year,70.3,26,26.37,Cable
Stayed,42,One Year,67.7,20,39.32,Cable
Stayed,7,Two Year,64.95,7,7.82,Cable
Stayed,28,Two Year,64.45,23,12.72,Cable
Stayed,62,Two Year,96.1,12,45.76,Fiber Optic
Stayed,42,Month-to-Month,103.8,28,40.15,Fiber Optic
Stayed,18,Month-to-Month,64.8,28,42.45,DSL
Stayed,45,One Year,78.8,19,9.91,Cable
Joined,1,Month-to-Month,18.85,0,7.8,None
Stayed,31,Month-to-Month,71.05,24,6.4,Cable
Joined,3,Month-to-Month,86.05,29,18.26,Fiber Optic
Stayed,71,Two Year,61.4,27,0.0,DSL
Stayed,36,One Year,53.65,19,8.0,Cable
Stayed,26,Two Year,19.65,0,12.71,None
Stayed,40,Month-to-Month,84.9,27,17.83,Fiber Optic
Stayed,29,Month-to-Month,45.9,15,0.0,DSL
Stayed,51,Two Year,24.95,0,16.85,None
Joined,2,Month-to-Month,70.3,26,1.57,Fiber Optic
Stayed,4,Month-to-Month,54.7,3,6.77,Cable
Stayed,72,Two Year,109.9,73,41.91,Fiber Optic
Stayed,34,One Year,61.25,20,0.0,DSL
Stayed,53,One Year,74.1,4,37.14,Cable
Stayed,12,Month-to-Month,45.05,12,31.22,DSL
Stayed,13,Month-to-Month,80.5,27,44.99,Fiber Optic
Stayed,71,Two Year,96.35,12,47.02,Fiber Optic
Stayed,12,Two Year,73.3,24,43.4,Fiber Optic
Stayed,26,Two Year,98.1,11,18.66,Fiber Optic
Stayed,63,Two Year,89.6,16,41.8,Fiber Optic
Stayed,65,Month-to-Month,111.05,14,41.78,Fiber Optic
Joined,1,Month-to-Month,20.8,0,48.14,None
Stayed,45,Two Year,99.7,12,23.54,Fiber Optic
Stayed,35,Two Year,20.5,0,47.33,None
Joined,3,Month-to-Month,20.85,0,19.58,None
Stayed,66,Two Year,85.25,21,42.85,DSL
Joined,2,Month-to-Month,70.7,14,2.72,Fiber Optic
Stayed,60,Month-to-Month,99.8,51,34.48,Fiber Optic
Stayed,48,Two Year,96.9,18,6.1,Fiber Optic
Stayed,58,Two Year,24.45,0,2.38,None
Joined,1,Month-to-Month,20.45,0,30.09,None
Stayed,30,Month-to-Month,54.45,19,12.49,DSL
Stayed,71,One Year,79.05,10,41.34,Fiber Optic
Stayed,71,Two Year,24.5,0,32.18,None
Stayed,8,Month-to-Month,19.65,0,26.17,None
Stayed,53,One Year,60.6,59,31.99,DSL
Joined,1,Month-to-Month,19.55,0,8.23,None
Stayed,17,Month-to-Month,55.5,14,33.68,DSL
Stayed,8,One Year,20.2,0,5.27,None
Stayed,29,One Year,19.1,0,49.52,None
Joined,1,Month-to-Month,20.0,0,25.99,None
Stayed,51,Two Year,34.2,27,0.0,Cable
Stayed,68,Two Year,118.6,27,1.29,Fiber Optic
Stayed,10,Month-to-Month,46.0,14,13.51,DSL
Stayed,8,Month-to-Month,55.75,53,12.41,DSL
Stayed,32,One Year,19.8,0,41.52,None
Stayed,10,One Year,19.3,0,45.42,None
Joined,2,Month-to-Month,20.3,0,7.27,None
Stayed,33,Month-to-Month,95.3,53,10.36,Fiber Optic
Stayed,63,Two Year,71.9,85,42.59,DSL
Stayed,64,Two Year,104.4,14,45.82,Fiber Optic
Stayed,71,Two Year,87.25,51,48.08,Cable
Stayed,70,One Year,79.4,21,43.46,DSL
